Chrom	ChromStart	ChromEnd	Region	Group	Label	Zcore	Assay_Label
chr4	38620918	38621851	chr4:38620918-38621851	Distal:Active	Screen:NotSignif	0.1850152	CRISPRi-Growth
chr4	38662986	38665267	chr4:38662986-38665267	Proximal:Repressive	Screen:NotSignif	-0.5078957000000001	CRISPRi-Growth
chr4	38667017	38667566	chr4:38667017-38667566	Distal:Active	Screen:NotSignif	-0.26147925	CRISPRi-Growth
chr4	38672291	38673917	chr4:38672291-38673917	Distal:Active	Screen:NotSignif	-0.273214	CRISPRi-Growth
chr4	39365582	39366790	chr4:39365582-39366790	Proximal:Active	Screen:NotSignif	-0.0985583	CRISPRi-Growth
chr4	39464971	39465366	chr4:39464971-39465366	Distal:Active	Screen:NotSignif	0.2659517	CRISPRi-Growth
chr4	39637647	39639754	chr4:39637647-39639754	Proximal:Active	Screen:NotSignif	0.2137043	CRISPRi-Growth
chr4	39697521	39698867	chr4:39697521-39698867	Proximal:Active	Screen:NotSignif	-0.05802339999999999	CRISPRi-Growth
chr4	40200076	40201240	chr4:40200076-40201240	Distal:Active	Screen:NotSignif	-0.11759077777777777	CRISPRi-Growth
chr4	40210247	40210837	chr4:40210247-40210837	Distal:Active	Screen:NotSignif	0.161707	CRISPRi-Growth
chr4	40238268	40239534	chr4:40238268-40239534	Distal:Active	Screen:NotSignif	-7.799411764705823e-4	CRISPRi-Growth
chr4	40311533	40312477	chr4:40311533-40312477	Distal:Active	Screen:NotSignif	-0.1978165	CRISPRi-Growth
chr4	40897138	40898034	chr4:40897138-40898034	Distal:Active	Screen:NotSignif	0.1300878	CRISPRi-Growth
chr4	40924440	40924766	chr4:40924440-40924766	Distal:Active	Screen:Signif	-0.02642685714285715	CRISPRi-Growth
chr4	41360254	41361363	chr4:41360254-41361363	Proximal:Repressive	Screen:NotSignif	-0.0396926	CRISPRi-Growth
chr4	41934834	41935880	chr4:41934834-41935880	Proximal:Active	Screen:NotSignif	-0.07041940000000001	CRISPRi-Growth
chr4	41989950	41991156	chr4:41989950-41991156	Proximal:Active	Screen:Signif	1.0063776	CRISPRi-Growth
chr4	42302339	42302698	chr4:42302339-42302698	Distal:Active	Screen:Signif	0.3065433	CRISPRi-Growth
chr4	44677922	44679255	chr4:44677922-44679255	Proximal:Active	Screen:NotSignif	0.1857623	CRISPRi-Growth
chr4	48172909	48173918	chr4:48172909-48173918	Distal:Active	Screen:NotSignif	-0.0934081	CRISPRi-Growth
chr4	48197285	48198457	chr4:48197285-48198457	Distal:Active	Screen:NotSignif	0.1046873	CRISPRi-Growth
chr4	48269118	48270506	chr4:48269118-48270506	Proximal:Active	Screen:NotSignif	-0.3476555	CRISPRi-Growth
chr4	48340529	48342390	chr4:48340529-48342390	Proximal:Active	Screen:NotSignif	0.28946689999999997	CRISPRi-Growth
chr4	48830591	48831726	chr4:48830591-48831726	Proximal:Active	Screen:NotSignif	0.0274206	CRISPRi-Growth
chr4	48853612	48854520	chr4:48853612-48854520	Distal:Active	Screen:NotSignif	0.2043792	CRISPRi-Growth
chr4	49160905	49161823	chr4:49160905-49161823	Distal:Active	Screen:NotSignif	0.053122222222222223	CRISPRi-Growth
chr4	53377131	53378309	chr4:53377131-53378309	Proximal:Active	Screen:Signif	0.3076328	CRISPRi-Growth
chr4	54063674	54065064	chr4:54063674-54065064	Proximal:Active	Screen:NotSignif	0.1752493	CRISPRi-Growth
chr4	55297039	55297954	chr4:55297039-55297954	Distal:Active	Screen:NotSignif	0.0715933	CRISPRi-Growth
chr4	55335908	55337237	chr4:55335908-55337237	Distal:Repressive	Screen:NotSignif	0.07135969999999998	CRISPRi-Growth
chr4	55385993	55387513	chr4:55385993-55387513	Proximal:Active	Screen:NotSignif	-0.14044645	CRISPRi-Growth
chr4	55395342	55396688	chr4:55395342-55396688	Proximal:Active	Screen:NotSignif	-0.0622133	CRISPRi-Growth
chr4	55545688	55547439	chr4:55545688-55547439	Proximal:Active	Screen:NotSignif	0.2021609	CRISPRi-Growth
chr4	55729633	55730921	chr4:55729633-55730921	Distal:Active	Screen:NotSignif	-0.11257665	CRISPRi-Growth
chr4	55853298	55854351	chr4:55853298-55854351	Proximal:Active	Screen:NotSignif	0.1321078	CRISPRi-Growth
chr4	55948488	55949719	chr4:55948488-55949719	Proximal:Active	Screen:Signif	-0.7190915	CRISPRi-Growth
chr4	56181295	56181658	chr4:56181295-56181658	Distal:Active	Screen:Signif	0.3298198	CRISPRi-Growth
chr4	56386961	56387924	chr4:56386961-56387924	Proximal:Active	Screen:NotSignif	-0.283247	CRISPRi-Growth
chr4	56389520	56390168	chr4:56389520-56390168	Distal:Active	Screen:NotSignif	-0.28128169999999997	CRISPRi-Growth
chr4	56434891	56436659	chr4:56434891-56436659	Proximal:Active	Screen:Signif	0.4990434	CRISPRi-Growth
chr4	56467189	56468500	chr4:56467189-56468500	Proximal:Active	Screen:NotSignif	0.0959299	CRISPRi-Growth
chr4	56728555	56728863	chr4:56728555-56728863	Distal:Active	Screen:NotSignif	-0.1242593	CRISPRi-Growth
chr4	56960223	56960918	chr4:56960223-56960918	Distal:Active	Screen:NotSignif	-0.3403917	CRISPRi-Growth
chr4	56976382	56979222	chr4:56976382-56979222	Proximal:Active	Screen:Signif	0.5757619259259259	CRISPRi-Growth
chr4	67300232	67301116	chr4:67300232-67301116	Distal:Active	Screen:NotSignif	-0.13617849999999998	CRISPRi-Growth
chr4	67365921	67366883	chr4:67365921-67366883	Distal:Active	Screen:NotSignif	-0.0927418	CRISPRi-Growth
chr4	67522863	67523789	chr4:67522863-67523789	Distal:Active	Screen:NotSignif	0.0513231	CRISPRi-Growth
chr4	67700643	67701748	chr4:67700643-67701748	Proximal:Active	Screen:Signif	0.3953178	CRISPRi-Growth
chr4	67712773	67714458	chr4:67712773-67714458	Distal:Repressive	Screen:NotSignif	-0.14497657894736843	CRISPRi-Growth
chr4	67721225	67722330	chr4:67721225-67722330	Distal:Active	Screen:NotSignif	-0.4598514	CRISPRi-Growth
chr4	67746917	67747296	chr4:67746917-67747296	Distal:Active	Screen:NotSignif	-0.34612333333333334	CRISPRi-Growth
chr4	68349390	68350579	chr4:68349390-68350579	Proximal:Active	Screen:Signif	2.4379138	CRISPRi-Growth
chr4	70687597	70688896	chr4:70687597-70688896	Proximal:Active	Screen:Signif	0.8645441	CRISPRi-Growth
chr4	70713252	70714492	chr4:70713252-70714492	Distal:Active	Screen:NotSignif	-0.0858147	CRISPRi-Growth
chr4	70892345	70892772	chr4:70892345-70892772	Distal:Active	Screen:NotSignif	0.18708	CRISPRi-Growth
chr4	70901852	70903708	chr4:70901852-70903708	Proximal:Active	Screen:NotSignif	-0.0431947	CRISPRi-Growth
chr4	71857700	71858855	chr4:71857700-71858855	Distal:Active	Screen:NotSignif	-0.05410469999999999	CRISPRi-Growth
chr4	72473348	72474092	chr4:72473348-72474092	Distal:Active	Screen:NotSignif	0.0143285	CRISPRi-Growth
chr4	72846191	72847089	chr4:72846191-72847089	Distal:Active	Screen:NotSignif	-0.3234879	CRISPRi-Growth
chr4	73068841	73070275	chr4:73068841-73070275	Proximal:Active	Screen:NotSignif	0.2278282	CRISPRi-Growth
chr4	73103933	73104588	chr4:73103933-73104588	Distal:Active	Screen:NotSignif	-0.29544519999999996	CRISPRi-Growth
chr4	73222611	73223427	chr4:73222611-73223427	Distal:Active	Screen:Signif	-0.3221277	CRISPRi-Growth
chr4	73704453	73705029	chr4:73704453-73705029	Distal:Active	Screen:NotSignif	0.1868234	CRISPRi-Growth
chr4	73965017	73965669	chr4:73965017-73965669	Distal:Repressive	Screen:NotSignif	0.2438899	CRISPRi-Growth
chr4	74056263	74057820	chr4:74056263-74057820	Proximal:Active	Screen:NotSignif	-0.15469616	CRISPRi-Growth
chr4	74157467	74158542	chr4:74157467-74158542	Proximal:Active	Screen:NotSignif	0.2063855	CRISPRi-Growth
chr4	74330211	74331629	chr4:74330211-74331629	Distal:Active	Screen:NotSignif	-0.2660291111111111	CRISPRi-Growth
chr4	74433567	74434053	chr4:74433567-74434053	Distal:Active	Screen:NotSignif	-0.1655004	CRISPRi-Growth
chr4	74444843	74445811	chr4:74444843-74445811	Proximal:Repressive	Screen:NotSignif	-0.107359	CRISPRi-Growth
chr4	74451180	74451575	chr4:74451180-74451575	Distal:Active	Screen:NotSignif	0.00909516666666667	CRISPRi-Growth
chr4	74531974	74532504	chr4:74531974-74532504	Distal:Active	Screen:NotSignif	-0.27702875	CRISPRi-Growth
chr4	74659519	74660086	chr4:74659519-74660086	Distal:Active	Screen:NotSignif	-0.0926231	CRISPRi-Growth
chr4	74682492	74683617	chr4:74682492-74683617	Distal:Active	Screen:NotSignif	-0.26973210000000003	CRISPRi-Growth
chr4	75401103	75401875	chr4:75401103-75401875	Distal:Active	Screen:NotSignif	0.2738557142857143	CRISPRi-Growth
chr4	75573364	75574144	chr4:75573364-75574144	Distal:Repressive	Screen:NotSignif	-0.06221829999999999	CRISPRi-Growth
chr4	75724041	75725459	chr4:75724041-75725459	Proximal:Active	Screen:NotSignif	0.1527572	CRISPRi-Growth
chr4	75939824	75941394	chr4:75939824-75941394	Proximal:Active	Screen:NotSignif	0.1232095	CRISPRi-Growth
chr4	75990332	75991358	chr4:75990332-75991358	Proximal:Active	Screen:Signif	3.718616	CRISPRi-Growth
chr4	76147522	76148868	chr4:76147522-76148868	Proximal:Active	Screen:Signif	0.9283417	CRISPRi-Growth
chr4	76179396	76180422	chr4:76179396-76180422	Distal:Active	Screen:NotSignif	-0.0953057	CRISPRi-Growth
chr4	76233620	76234990	chr4:76233620-76234990	Distal:Active	Screen:NotSignif	-0.0635353	CRISPRi-Growth
chr4	76301238	76302196	chr4:76301238-76302196	Distal:Active	Screen:NotSignif	-0.2000876	CRISPRi-Growth
chr4	76459370	76459838	chr4:76459370-76459838	Distal:Active	Screen:NotSignif	0.0946332	CRISPRi-Growth
chr4	76942911	76944035	chr4:76942911-76944035	Distal:Active	Screen:NotSignif	0.00527950000000002	CRISPRi-Growth
chr4	76948318	76950990	chr4:76948318-76950990	Proximal:Active	Screen:NotSignif	-0.08338090000000001	CRISPRi-Growth
chr4	77082913	77083636	chr4:77082913-77083636	Distal:Active	Screen:NotSignif	0.2745288	CRISPRi-Growth
chr4	77156443	77158581	chr4:77156443-77158581	Proximal:Active	Screen:NotSignif	-0.1682465	CRISPRi-Growth
chr4	77862243	77863766	chr4:77862243-77863766	Proximal:Active	Screen:Signif	0.2262211	CRISPRi-Growth
chr4	78691477	78692896	chr4:78691477-78692896	Distal:Active	Screen:Signif	-0.02222084999999999	CRISPRi-Growth
chr4	78720918	78721797	chr4:78720918-78721797	Distal:Active	Screen:NotSignif	0.0578792	CRISPRi-Growth
chr4	78732291	78733340	chr4:78732291-78733340	Distal:Active	Screen:NotSignif	-0.2025791	CRISPRi-Growth
chr4	79325012	79326356	chr4:79325012-79326356	Proximal:Active	Screen:NotSignif	-0.03399266666666666	CRISPRi-Growth
chr4	80125141	80126390	chr4:80125141-80126390	Distal:Active	Screen:NotSignif	-0.0951825	CRISPRi-Growth
chr4	80127404	80127627	chr4:80127404-80127627	Distal:Active	Screen:NotSignif	-0.27013966666666667	CRISPRi-Growth
chr4	81420847	81422146	chr4:81420847-81422146	Distal:Active	Screen:NotSignif	-0.0751195	CRISPRi-Growth
chr4	81606680	81607168	chr4:81606680-81607168	Distal:Active	Screen:NotSignif	-0.124428	CRISPRi-Growth
chr4	81747289	81748185	chr4:81747289-81748185	Distal:Active	Screen:NotSignif	-0.1273605	CRISPRi-Growth
chr4	81789992	81791891	chr4:81789992-81791891	Distal:Active	Screen:NotSignif	-0.3138489	CRISPRi-Growth
chr4	82275707	82276266	chr4:82275707-82276266	Distal:Repressive	Screen:NotSignif	0.0461052	CRISPRi-Growth
chr4	82284613	82285570	chr4:82284613-82285570	Distal:Active	Screen:NotSignif	0.2302091	CRISPRi-Growth
chr4	82428784	82430986	chr4:82428784-82430986	Proximal:Active	Screen:NotSignif	-0.00184079999999999	CRISPRi-Growth
chr4	82890686	82891685	chr4:82890686-82891685	Proximal:Active	Screen:NotSignif	-0.0103766	CRISPRi-Growth
chr4	82900045	82901407	chr4:82900045-82901407	Proximal:Active	Screen:NotSignif	0.04121020000000001	CRISPRi-Growth
chr4	83034388	83035674	chr4:83034388-83035674	Proximal:Active	Screen:Signif	1.407938	CRISPRi-Growth
chr4	83495404	83496775	chr4:83495404-83496775	Distal:Active	Screen:NotSignif	-0.1791222	CRISPRi-Growth
chr4	83548213	83548923	chr4:83548213-83548923	Distal:Active	Screen:NotSignif	-0.0999457	CRISPRi-Growth
chr4	83629817	83630786	chr4:83629817-83630786	Distal:Active	Screen:NotSignif	-0.201361	CRISPRi-Growth
chr4	83756951	83757606	chr4:83756951-83757606	Distal:Active	Screen:NotSignif	-0.0992218	CRISPRi-Growth
chr4	84596780	84597732	chr4:84596780-84597732	Distal:Active	Screen:NotSignif	0.2770165	CRISPRi-Growth
chr4	84814322	84814817	chr4:84814322-84814817	Distal:Active	Screen:NotSignif	-0.01736569999999999	CRISPRi-Growth
chr4	86593901	86594993	chr4:86593901-86594993	Proximal:Active	Screen:NotSignif	-0.0576584	CRISPRi-Growth
chr4	86934453	86936611	chr4:86934453-86936611	Proximal:Active	Screen:NotSignif	0.0901711	CRISPRi-Growth
chr4	87092183	87093945	chr4:87092183-87093945	Distal:Repressive	Screen:NotSignif	0.07962031578947368	CRISPRi-Growth
chr4	87422080	87423140	chr4:87422080-87423140	Proximal:Active	Screen:NotSignif	-0.1555263	CRISPRi-Growth
chr4	87521973	87522479	chr4:87521973-87522479	Distal:Active	Screen:NotSignif	0.1842103333333333	CRISPRi-Growth
chr4	87819084	87820055	chr4:87819084-87820055	Distal:Active	Screen:NotSignif	-0.0141216	CRISPRi-Growth
chr4	88177955	88178964	chr4:88177955-88178964	Distal:Active	Screen:NotSignif	0.01924177777777777	CRISPRi-Growth
chr4	88591772	88593468	chr4:88591772-88593468	Distal:Repressive	Screen:NotSignif	-0.07361519999999999	CRISPRi-Growth
chr4	89000877	89001368	chr4:89000877-89001368	Distal:Active	Screen:NotSignif	-0.1244201	CRISPRi-Growth
chr4	89110676	89112117	chr4:89110676-89112117	Proximal:Active	Screen:NotSignif	0.231483	CRISPRi-Growth
chr4	89284796	89285189	chr4:89284796-89285189	Distal:Active	Screen:NotSignif	-0.0642652	CRISPRi-Growth
chr4	89438143	89438656	chr4:89438143-89438656	Distal:Active	Screen:NotSignif	0.3203973	CRISPRi-Growth
chr4	89836129	89838020	chr4:89836129-89838020	Proximal:Repressive	Screen:NotSignif	-0.05284434999999999	CRISPRi-Growth
chr4	92182014	92183529	chr4:92182014-92183529	Distal:Active	Screen:NotSignif	-0.1361405	CRISPRi-Growth
chr4	94207306	94208237	chr4:94207306-94208237	Proximal:Active	Screen:NotSignif	-0.3723466	CRISPRi-Growth
chr4	95248885	95250383	chr4:95248885-95250383	Distal:Active	Screen:NotSignif	-0.4445227	CRISPRi-Growth
chr4	96170092	96171130	chr4:96170092-96171130	Distal:Active	Screen:NotSignif	0.1693144	CRISPRi-Growth
chr4	98516018	98516960	chr4:98516018-98516960	Distal:Active	Screen:NotSignif	0.1289606	CRISPRi-Growth
chr4	98688255	98689134	chr4:98688255-98689134	Distal:Active	Screen:NotSignif	0.0864873	CRISPRi-Growth
chr4	98928018	98930122	chr4:98928018-98930122	Proximal:Active	Screen:Signif	0.8928274	CRISPRi-Growth
chr4	98994925	98996700	chr4:98994925-98996700	Proximal:Active	Screen:Signif	0.04088950000000001	CRISPRi-Growth
chr4	99088094	99090005	chr4:99088094-99090005	Proximal:Active	Screen:NotSignif	0.0533535	CRISPRi-Growth
chr4	99099019	99100280	chr4:99099019-99100280	Distal:Active	Screen:NotSignif	0.1051742	CRISPRi-Growth
chr4	99562956	99564175	chr4:99562956-99564175	Proximal:Active	Screen:NotSignif	-0.1372903	CRISPRi-Growth
chr4	99946059	99947347	chr4:99946059-99947347	Proximal:Active	Screen:NotSignif	-0.208858	CRISPRi-Growth
chr4	99949098	99950980	chr4:99949098-99950980	Proximal:Active	Screen:Signif	-0.1040124210526316	CRISPRi-Growth
chr4	102257547	102258392	chr4:102257547-102258392	Distal:Repressive	Screen:NotSignif	-0.1516334	CRISPRi-Growth
chr4	102477945	102478728	chr4:102477945-102478728	Distal:Active	Screen:NotSignif	0.11698970000000002	CRISPRi-Growth
chr4	102734270	102735203	chr4:102734270-102735203	Distal:Active	Screen:NotSignif	0.0242047	CRISPRi-Growth
chr4	102826672	102828646	chr4:102826672-102828646	Proximal:Active	Screen:NotSignif	0.120208	CRISPRi-Growth
chr4	103018859	103020143	chr4:103018859-103020143	Proximal:Active	Screen:NotSignif	0.00534445	CRISPRi-Growth
chr4	105352577	105353432	chr4:105352577-105353432	Proximal:Active	Screen:NotSignif	-0.0706413	CRISPRi-Growth
chr4	105461226	105462451	chr4:105461226-105462451	Distal:Active	Screen:NotSignif	-0.230901	CRISPRi-Growth
chr4	106315546	106316977	chr4:106315546-106316977	Proximal:Active	Screen:NotSignif	0.01795279999999999	CRISPRi-Growth
chr4	107719502	107720916	chr4:107719502-107720916	Proximal:Active	Screen:NotSignif	-0.03322630000000001	CRISPRi-Growth
chr4	108224451	108225366	chr4:108224451-108225366	Distal:Active	Screen:NotSignif	0.0960035	CRISPRi-Growth
chr4	108619382	108620983	chr4:108619382-108620983	Proximal:Active	Screen:Signif	1.12752345	CRISPRi-Growth
chr4	108649804	108651227	chr4:108649804-108651227	Proximal:Active	Screen:NotSignif	-0.06864510000000001	CRISPRi-Growth
chr4	108987419	108988258	chr4:108987419-108988258	Distal:Active	Screen:NotSignif	-0.2689809	CRISPRi-Growth
chr4	109174070	109174988	chr4:109174070-109174988	Distal:Active	Screen:NotSignif	-0.1474164	CRISPRi-Growth
chr4	109433272	109434702	chr4:109433272-109434702	Proximal:Active	Screen:NotSignif	0.1541773	CRISPRi-Growth
chr4	109814915	109816104	chr4:109814915-109816104	Proximal:Active	Screen:Signif	0.7075341	CRISPRi-Growth
chr4	110193586	110194100	chr4:110193586-110194100	Distal:Active	Screen:NotSignif	-0.14569214285714285	CRISPRi-Growth
chr4	110631757	110633278	chr4:110631757-110633278	Distal:Active	Screen:NotSignif	-0.0144622	CRISPRi-Growth
chr4	112145062	112146289	chr4:112145062-112146289	Proximal:Active	Screen:NotSignif	0.07849122222222223	CRISPRi-Growth
chr4	112170157	112170788	chr4:112170157-112170788	Distal:Active	Screen:NotSignif	-0.2535758	CRISPRi-Growth
chr4	112231127	112232565	chr4:112231127-112232565	Proximal:Active	Screen:NotSignif	0.2039741	CRISPRi-Growth
chr4	112589099	112589628	chr4:112589099-112589628	Distal:Active	Screen:NotSignif	0.1074869	CRISPRi-Growth
chr4	112636679	112637805	chr4:112636679-112637805	Proximal:Active	Screen:NotSignif	-0.01864250000000001	CRISPRi-Growth
chr4	112817989	112818371	chr4:112817989-112818371	Proximal:Active	Screen:NotSignif	-0.066044	CRISPRi-Growth
chr4	113584007	113585090	chr4:113584007-113585090	Distal:Active	Screen:NotSignif	0.27088829999999997	CRISPRi-Growth
chr4	114588085	114588826	chr4:114588085-114588826	Distal:Active	Screen:Signif	0.2973872	CRISPRi-Growth
chr4	118591403	118592517	chr4:118591403-118592517	Proximal:Active	Screen:NotSignif	0.05201579999999999	CRISPRi-Growth
chr4	118684929	118685877	chr4:118684929-118685877	Proximal:Active	Screen:NotSignif	-0.4407627999999999	CRISPRi-Growth
chr4	119299833	119301111	chr4:119299833-119301111	Proximal:Active	Screen:NotSignif	-0.1080103	CRISPRi-Growth
chr4	119454151	119455414	chr4:119454151-119455414	Proximal:Active	Screen:NotSignif	-0.00502659999999999	CRISPRi-Growth
chr4	120066227	120067529	chr4:120066227-120067529	Proximal:Active	Screen:NotSignif	-0.29429360000000004	CRISPRi-Growth
chr4	121711438	121712202	chr4:121711438-121712202	Distal:Active	Screen:NotSignif	0.1293434	CRISPRi-Growth
chr4	121800602	121801756	chr4:121800602-121801756	Proximal:Active	Screen:Signif	0.5930458000000001	CRISPRi-Growth
chr4	121822819	121824216	chr4:121822819-121824216	Proximal:Active	Screen:Signif	0.12548284210526317	CRISPRi-Growth
chr4	121869628	121871042	chr4:121869628-121871042	Proximal:Active	Screen:NotSignif	-0.0018952	CRISPRi-Growth
chr4	121989836	121991202	chr4:121989836-121991202	Distal:Active	Screen:NotSignif	-0.07814029411764704	CRISPRi-Growth
chr4	122151960	122153075	chr4:122151960-122153075	Proximal:Active	Screen:NotSignif	-0.128608	CRISPRi-Growth
chr4	122364762	122365724	chr4:122364762-122365724	Distal:Active	Screen:NotSignif	0.03085360000000001	CRISPRi-Growth
chr4	122500629	122501571	chr4:122500629-122501571	Distal:Active	Screen:NotSignif	-0.16454266666666667	CRISPRi-Growth
chr4	122749614	122750604	chr4:122749614-122750604	Distal:Active	Screen:NotSignif	0.1235166	CRISPRi-Growth
chr4	122796892	122798439	chr4:122796892-122798439	Distal:Active	Screen:NotSignif	-0.0133447	CRISPRi-Growth
chr4	122826448	122828343	chr4:122826448-122828343	Proximal:Repressive	Screen:NotSignif	0.2117629	CRISPRi-Growth
chr4	122906617	122907376	chr4:122906617-122907376	Distal:Active	Screen:NotSignif	-0.04287839999999999	CRISPRi-Growth
chr4	122921955	122923519	chr4:122921955-122923519	Proximal:Active	Screen:NotSignif	0.2157976	CRISPRi-Growth
chr4	123339948	123340528	chr4:123339948-123340528	Distal:Active	Screen:NotSignif	0.15679271428571429	CRISPRi-Growth
chr4	123396529	123399271	chr4:123396529-123399271	Proximal:Active	Screen:NotSignif	0.07132615789473684	CRISPRi-Growth
chr4	124631772	124632202	chr4:124631772-124632202	Distal:Active	Screen:NotSignif	0.1252103	CRISPRi-Growth
chr4	126610812	126611428	chr4:126610812-126611428	Distal:Repressive	Screen:NotSignif	0.00454800000000001	CRISPRi-Growth
chr4	126779456	126780372	chr4:126779456-126780372	Distal:Active	Screen:NotSignif	0.2744933	CRISPRi-Growth
chr4	126850253	126851073	chr4:126850253-126851073	Distal:Active	Screen:NotSignif	-0.0430333	CRISPRi-Growth
chr4	126954715	126956883	chr4:126954715-126956883	Distal:Active	Screen:NotSignif	-0.13506417021276595	CRISPRi-Growth
chr4	127781718	127783463	chr4:127781718-127783463	Proximal:Active	Screen:NotSignif	0.1354393	CRISPRi-Growth
chr4	127870471	127871299	chr4:127870471-127871299	Distal:Active	Screen:NotSignif	-0.2058026	CRISPRi-Growth
chr4	127880364	127881775	chr4:127880364-127881775	Proximal:Active	Screen:Signif	-0.4129846	CRISPRi-Growth
chr4	127964081	127966204	chr4:127964081-127966204	Proximal:Active	Screen:NotSignif	-0.403931	CRISPRi-Growth
chr4	128287207	128288840	chr4:128287207-128288840	Proximal:Active	Screen:NotSignif	-0.1444332777777778	CRISPRi-Growth
chr4	128347338	128348472	chr4:128347338-128348472	Distal:Active	Screen:NotSignif	-0.2062294	CRISPRi-Growth
chr4	128517123	128518318	chr4:128517123-128518318	Distal:Active	Screen:NotSignif	-0.07534377777777779	CRISPRi-Growth
chr4	128552797	128553792	chr4:128552797-128553792	Distal:Active	Screen:NotSignif	-0.04688940000000001	CRISPRi-Growth
chr4	128601013	128602347	chr4:128601013-128602347	Distal:Active	Screen:NotSignif	-0.08091185000000001	CRISPRi-Growth
chr4	128737042	128737739	chr4:128737042-128737739	Distal:Active	Screen:NotSignif	0.1807625	CRISPRi-Growth
chr4	128810757	128812779	chr4:128810757-128812779	Proximal:Active	Screen:Signif	0.3667921	CRISPRi-Growth
chr4	129095805	129096409	chr4:129095805-129096409	Distal:Active	Screen:NotSignif	-0.01358219999999999	CRISPRi-Growth
chr4	131724447	131725482	chr4:131724447-131725482	Distal:Active	Screen:NotSignif	-0.3098	CRISPRi-Growth
chr4	132227429	132228058	chr4:132227429-132228058	Distal:Active	Screen:NotSignif	0.06155175000000001	CRISPRi-Growth
chr4	132344082	132345637	chr4:132344082-132345637	Distal:Active	Screen:NotSignif	0.1845233	CRISPRi-Growth
chr4	137853348	137854278	chr4:137853348-137854278	Distal:Active	Screen:Signif	0.3346702	CRISPRi-Growth
chr4	137969057	137969955	chr4:137969057-137969955	Distal:Active	Screen:NotSignif	-0.1413123	CRISPRi-Growth
chr4	138241365	138242756	chr4:138241365-138242756	Proximal:Active	Screen:NotSignif	0.00541019999999998	CRISPRi-Growth
chr4	138437070	138437733	chr4:138437070-138437733	Distal:Active	Screen:NotSignif	-0.07306422222222224	CRISPRi-Growth
chr4	138560556	138561057	chr4:138560556-138561057	Distal:Active	Screen:NotSignif	0.18347742857142857	CRISPRi-Growth
chr4	138650948	138651284	chr4:138650948-138651284	Distal:Active	Screen:NotSignif	-0.0758676	CRISPRi-Growth
chr4	138670816	138672211	chr4:138670816-138672211	Distal:Repressive	Screen:NotSignif	-0.18588455	CRISPRi-Growth
chr4	138773397	138773690	chr4:138773397-138773690	Distal:Active	Screen:NotSignif	-0.0911873	CRISPRi-Growth
chr4	139082735	139084786	chr4:139082735-139084786	Proximal:Active	Screen:NotSignif	0.3670142	CRISPRi-Growth
chr4	139295022	139296354	chr4:139295022-139296354	Distal:Active	Screen:NotSignif	-0.01885806249999999	CRISPRi-Growth
chr4	139300754	139302569	chr4:139300754-139302569	Proximal:Active	Screen:NotSignif	0.2530155	CRISPRi-Growth
chr4	139453119	139454485	chr4:139453119-139454485	Proximal:Active	Screen:NotSignif	-0.2241204	CRISPRi-Growth
chr4	139665380	139667317	chr4:139665380-139667317	Proximal:Active	Screen:NotSignif	-0.1178882	CRISPRi-Growth
chr4	140153809	140154624	chr4:140153809-140154624	Proximal:Active	Screen:NotSignif	-0.1584433	CRISPRi-Growth
chr4	140372896	140374179	chr4:140372896-140374179	Proximal:Active	Screen:NotSignif	0.4333768	CRISPRi-Growth
chr4	140413284	140414138	chr4:140413284-140414138	Distal:Active	Screen:NotSignif	-0.2467167142857143	CRISPRi-Growth
chr4	140523719	140524790	chr4:140523719-140524790	Proximal:Active	Screen:NotSignif	0.06425759999999998	CRISPRi-Growth
chr4	141117547	141118634	chr4:141117547-141118634	Distal:Active	Screen:NotSignif	-0.425287	CRISPRi-Growth
chr4	141220581	141221732	chr4:141220581-141221732	Proximal:Active	Screen:NotSignif	-0.0091765	CRISPRi-Growth
chr4	141332004	141333912	chr4:141332004-141333912	Proximal:Active	Screen:Signif	0.2263806	CRISPRi-Growth
chr4	141353083	141353450	chr4:141353083-141353450	Distal:Active	Screen:NotSignif	-0.0842828	CRISPRi-Growth
chr4	141912845	141913498	chr4:141912845-141913498	Distal:Active	Screen:NotSignif	-0.063736	CRISPRi-Growth
chr4	143184216	143185999	chr4:143184216-143185999	Proximal:Active	Screen:NotSignif	-0.159218	CRISPRi-Growth
chr4	143335735	143337893	chr4:143335735-143337893	Proximal:Active	Screen:NotSignif	-0.08941612500000001	CRISPRi-Growth
chr4	143513080	143514939	chr4:143513080-143514939	Proximal:Active	Screen:NotSignif	-0.05062714999999999	CRISPRi-Growth
chr4	145097675	145099008	chr4:145097675-145099008	Proximal:Active	Screen:Signif	1.435641	CRISPRi-Growth
chr4	145618597	145619924	chr4:145618597-145619924	Proximal:Active	Screen:NotSignif	0.06512110000000002	CRISPRi-Growth
chr4	145808229	145808787	chr4:145808229-145808787	Distal:Active	Screen:NotSignif	-0.0891754	CRISPRi-Growth
chr4	145954579	145955389	chr4:145954579-145955389	Distal:Active	Screen:NotSignif	-0.1299224	CRISPRi-Growth
chr4	149997895	149998365	chr4:149997895-149998365	Distal:Active	Screen:NotSignif	-0.1947688	CRISPRi-Growth
chr4	150316449	150317115	chr4:150316449-150317115	Distal:Active	Screen:NotSignif	-0.09129255555555556	CRISPRi-Growth
