Assay	Index_Experiment	Index_File	File_Format	File_Type	Output_Type	Genome	Target	Bio_Replicates	Analysis	Analysis_Version	md5sum	File_Name	File_URL
TF ChIP-seq	ENCSR033VAZ	ENCFF163YNA	bigWig	bigWig	signal p-value	GRCh38	TARDBP	2, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	0922a0a0c98e2d45680e86f8b80258f9	ENCFF163YNA.bigWig	https://www.encodeproject.org/files/ENCFF163YNA/@@download/ENCFF163YNA.bigWig
TF ChIP-seq	ENCSR690GUG	ENCFF919KKD	bigWig	bigWig	signal p-value	GRCh38	U2AF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	3e404c8d9161b2d7abf8ed23ea3fcb65	ENCFF919KKD.bigWig	https://www.encodeproject.org/files/ENCFF919KKD/@@download/ENCFF919KKD.bigWig
TF ChIP-seq	ENCSR000EFP	ENCFF676UBU	bigWig	bigWig	signal p-value	GRCh38	ZNF384	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ad2564b40cd3efae6e4ec3dfc29c97ff	ENCFF676UBU.bigWig	https://www.encodeproject.org/files/ENCFF676UBU/@@download/ENCFF676UBU.bigWig
TF ChIP-seq	ENCSR197ALX	ENCFF157RTJ	bigWig	bigWig	signal p-value	GRCh38	HDGF	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	bf75ae42dccc13333cb09ccf5a2fa793	ENCFF157RTJ.bigWig	https://www.encodeproject.org/files/ENCFF157RTJ/@@download/ENCFF157RTJ.bigWig
TF ChIP-seq	ENCSR479QAJ	ENCFF416EYW	bigWig	bigWig	signal p-value	GRCh38	U2AF2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	81b8b355afe32ede4c70ca206a07d0f0	ENCFF416EYW.bigWig	https://www.encodeproject.org/files/ENCFF416EYW/@@download/ENCFF416EYW.bigWig
TF ChIP-seq	ENCSR387UWP	ENCFF164TRU	bigWig	bigWig	signal p-value	GRCh38	HDAC1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	70287cc4e162224592af0d8b0136699e	ENCFF164TRU.bigWig	https://www.encodeproject.org/files/ENCFF164TRU/@@download/ENCFF164TRU.bigWig
TF ChIP-seq	ENCSR115SMW	ENCFF740VPW	bigWig	bigWig	signal p-value	GRCh38	PKNOX1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	a073f25187635eced6d8181f8e4137fc	ENCFF740VPW.bigWig	https://www.encodeproject.org/files/ENCFF740VPW/@@download/ENCFF740VPW.bigWig
TF ChIP-seq	ENCSR797SWM	ENCFF273RVE	bigWig	bigWig	signal p-value	GRCh38	MITF	3, 4	ENCODE4 v1.6.1 GRCh38	ENCODE4	1eca0e248a626c864eb5c93613b2974d	ENCFF273RVE.bigWig	https://www.encodeproject.org/files/ENCFF273RVE/@@download/ENCFF273RVE.bigWig
TF ChIP-seq	ENCSR085QEV	ENCFF933LNW	bigWig	bigWig	signal p-value	GRCh38	NBN	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	daa9f066bc4b623ff2f9f25053f6afca	ENCFF933LNW.bigWig	https://www.encodeproject.org/files/ENCFF933LNW/@@download/ENCFF933LNW.bigWig
TF ChIP-seq	ENCSR695EQB	ENCFF831LPT	bigWig	bigWig	signal p-value	GRCh38	ZNF24	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	242fc6c137d07224855e7c272a00f433	ENCFF831LPT.bigWig	https://www.encodeproject.org/files/ENCFF831LPT/@@download/ENCFF831LPT.bigWig
TF ChIP-seq	ENCSR041AXL	ENCFF800QUT	bigWig	bigWig	signal p-value	GRCh38	RFX1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	482575f605ccaab40e87e60e5a5aae95	ENCFF800QUT.bigWig	https://www.encodeproject.org/files/ENCFF800QUT/@@download/ENCFF800QUT.bigWig
TF ChIP-seq	ENCSR091JXL	ENCFF347WBJ	bigWig	bigWig	signal p-value	GRCh38	HES1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	0f34de519336ea3ed9b1cfdf6a1c8be4	ENCFF347WBJ.bigWig	https://www.encodeproject.org/files/ENCFF347WBJ/@@download/ENCFF347WBJ.bigWig
TF ChIP-seq	ENCSR931HNY	ENCFF516UUZ	bigWig	bigWig	signal p-value	GRCh38	NCOA1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	0269202c573280c8c1a3511bde27e669	ENCFF516UUZ.bigWig	https://www.encodeproject.org/files/ENCFF516UUZ/@@download/ENCFF516UUZ.bigWig
TF ChIP-seq	ENCSR325RLL	ENCFF143PFU	bigWig	bigWig	signal p-value	GRCh38	POLR2B	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	30f5e6612467cd098c707f64bcaea55e	ENCFF143PFU.bigWig	https://www.encodeproject.org/files/ENCFF143PFU/@@download/ENCFF143PFU.bigWig
TF ChIP-seq	ENCSR715CCR	ENCFF082KZY	bigWig	bigWig	signal p-value	GRCh38	DPF2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	6f9f0d4e5403f410f0701c697cd726d0	ENCFF082KZY.bigWig	https://www.encodeproject.org/files/ENCFF082KZY/@@download/ENCFF082KZY.bigWig
TF ChIP-seq	ENCSR524BUE	ENCFF404COW	bigWig	bigWig	signal p-value	GRCh38	RAD51	1, 2	ENCODE4 v1.7.1 GRCh38	ENCODE4	957b145b066dce59ea7a3d4f75753bbd	ENCFF404COW.bigWig	https://www.encodeproject.org/files/ENCFF404COW/@@download/ENCFF404COW.bigWig
TF ChIP-seq	ENCSR334HSW	ENCFF582NAG	bigWig	bigWig	signal p-value	GRCh38	ZNF318	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b5b701dd5b51b47c3cf5a3e82f7b382b	ENCFF582NAG.bigWig	https://www.encodeproject.org/files/ENCFF582NAG/@@download/ENCFF582NAG.bigWig
TF ChIP-seq	ENCSR633EIC	ENCFF134CAX	bigWig	bigWig	signal p-value	GRCh38	PBX2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	f1b676517a959d687c3596b4b5506193	ENCFF134CAX.bigWig	https://www.encodeproject.org/files/ENCFF134CAX/@@download/ENCFF134CAX.bigWig
TF ChIP-seq	ENCSR090JNM	ENCFF835GXP	bigWig	bigWig	signal p-value	GRCh38	HLTF	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	072d8b0170019a26858bf42f09fa8116	ENCFF835GXP.bigWig	https://www.encodeproject.org/files/ENCFF835GXP/@@download/ENCFF835GXP.bigWig
TF ChIP-seq	ENCSR755CRA	ENCFF335HHD	bigWig	bigWig	signal p-value	GRCh38	ZKSCAN8	1, 2	ENCODE4 v1.8.1 GRCh38	ENCODE4	afad1f2c144a55983d3793fd077b9a48	ENCFF335HHD.bigWig	https://www.encodeproject.org/files/ENCFF335HHD/@@download/ENCFF335HHD.bigWig
TF ChIP-seq	ENCSR532EMP	ENCFF600BUX	bigWig	bigWig	signal p-value	GRCh38	ZNF740	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	35afa572e284dc4ac80075579964c5fb	ENCFF600BUX.bigWig	https://www.encodeproject.org/files/ENCFF600BUX/@@download/ENCFF600BUX.bigWig
TF ChIP-seq	ENCSR519WMW	ENCFF022EWV	bigWig	bigWig	signal p-value	GRCh38	SMARCC2	1, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	eb9988be302699a49fdcc91d2fe976bc	ENCFF022EWV.bigWig	https://www.encodeproject.org/files/ENCFF022EWV/@@download/ENCFF022EWV.bigWig
TF ChIP-seq	ENCSR654CQU	ENCFF685GZT	bigWig	bigWig	signal p-value	GRCh38	SNIP1	1, 2	ENCODE4 v1.7.1 GRCh38	ENCODE4	1a3f839c2e41abba12be18865bb89a08	ENCFF685GZT.bigWig	https://www.encodeproject.org/files/ENCFF685GZT/@@download/ENCFF685GZT.bigWig
TF ChIP-seq	ENCSR302AWT	ENCFF485WOV	bigWig	bigWig	signal p-value	GRCh38	FOXK2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	55f5400feee0c16693c35ac40009236d	ENCFF485WOV.bigWig	https://www.encodeproject.org/files/ENCFF485WOV/@@download/ENCFF485WOV.bigWig
TF ChIP-seq	ENCSR178NTX	ENCFF959LZG	bigWig	bigWig	signal p-value	GRCh38	CUX1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	f41dbe6603054ea1667ebb33d1929d0b	ENCFF959LZG.bigWig	https://www.encodeproject.org/files/ENCFF959LZG/@@download/ENCFF959LZG.bigWig
TF ChIP-seq	ENCSR124YFA	ENCFF039XEB	bigWig	bigWig	signal p-value	GRCh38	ZNF124	1, 2	ENCODE4 v1.8.1 GRCh38	ENCODE4	b66127bc9a875a3e29d0b8f928b79d71	ENCFF039XEB.bigWig	https://www.encodeproject.org/files/ENCFF039XEB/@@download/ENCFF039XEB.bigWig
TF ChIP-seq	ENCSR000ATX	ENCFF376SFG	bigWig	bigWig	signal p-value	GRCh38	KDM1A	1, 2, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	5f8ada06de8cc470e5bc7dad47861db6	ENCFF376SFG.bigWig	https://www.encodeproject.org/files/ENCFF376SFG/@@download/ENCFF376SFG.bigWig
TF ChIP-seq	ENCSR000ATY	ENCFF060LXS	bigWig	bigWig	signal p-value	GRCh38	NCOR1	1	ENCODE4 v1.6.1 GRCh38	ENCODE4	12ea55a7c3e067e1ec5ff286234a32a4	ENCFF060LXS.bigWig	https://www.encodeproject.org/files/ENCFF060LXS/@@download/ENCFF060LXS.bigWig
TF ChIP-seq	ENCSR787RVK	ENCFF332INK	bigWig	bigWig	signal p-value	GRCh38	TSC22D4	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	d80146a61567b9732ad53a10c4d817c3	ENCFF332INK.bigWig	https://www.encodeproject.org/files/ENCFF332INK/@@download/ENCFF332INK.bigWig
TF ChIP-seq	ENCSR619GFP	ENCFF070PUZ	bigWig	bigWig	signal p-value	GRCh38	HINFP	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	fb2ce5f2ad276eb83b38c11bb1091875	ENCFF070PUZ.bigWig	https://www.encodeproject.org/files/ENCFF070PUZ/@@download/ENCFF070PUZ.bigWig
TF ChIP-seq	ENCSR000DKA	ENCFF319JRY	bigWig	bigWig	signal p-value	GRCh38	GATA2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	8028cdfb3a9d68da19a7550279701540	ENCFF319JRY.bigWig	https://www.encodeproject.org/files/ENCFF319JRY/@@download/ENCFF319JRY.bigWig
TF ChIP-seq	ENCSR410DWC	ENCFF883ZBF	bigWig	bigWig	signal p-value	GRCh38	PYGO2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	9e66886a3f2980e1bfa2326b25ff1edb	ENCFF883ZBF.bigWig	https://www.encodeproject.org/files/ENCFF883ZBF/@@download/ENCFF883ZBF.bigWig
TF ChIP-seq	ENCSR608HVP	ENCFF405DRC	bigWig	bigWig	signal p-value	GRCh38	KLF13	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	a96e5be2175f2df6fd7a54e66f919fdd	ENCFF405DRC.bigWig	https://www.encodeproject.org/files/ENCFF405DRC/@@download/ENCFF405DRC.bigWig
TF ChIP-seq	ENCSR000BKV	ENCFF377CPT	bigWig	bigWig	signal p-value	GRCh38	RAD21	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ee81e2af2c1e4ac0ebe84e13b3334ab1	ENCFF377CPT.bigWig	https://www.encodeproject.org/files/ENCFF377CPT/@@download/ENCFF377CPT.bigWig
TF ChIP-seq	ENCSR000BKO	ENCFF327JLU	bigWig	bigWig	signal p-value	GRCh38	SP1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	e5875c29b5535d1700c9489c085d33d8	ENCFF327JLU.bigWig	https://www.encodeproject.org/files/ENCFF327JLU/@@download/ENCFF327JLU.bigWig
TF ChIP-seq	ENCSR000AQD	ENCFF184FBU	bigWig	bigWig	signal p-value	GRCh38	CHD1	1	ENCODE4 v1.6.1 GRCh38	ENCODE4	0792fac30904be9e5b6c129071b484a5	ENCFF184FBU.bigWig	https://www.encodeproject.org/files/ENCFF184FBU/@@download/ENCFF184FBU.bigWig
TF ChIP-seq	ENCSR000ATJ	ENCFF928GWT	bigWig	bigWig	signal p-value	GRCh38	HDAC6	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	31c519afec47e6bbf6d1a883f1b875e0	ENCFF928GWT.bigWig	https://www.encodeproject.org/files/ENCFF928GWT/@@download/ENCFF928GWT.bigWig
TF ChIP-seq	ENCSR671GFC	ENCFF846LZT	bigWig	bigWig	signal p-value	GRCh38	TAF7	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	968ed5deeafd2434108e7359761c158b	ENCFF846LZT.bigWig	https://www.encodeproject.org/files/ENCFF846LZT/@@download/ENCFF846LZT.bigWig
TF ChIP-seq	ENCSR782WRO	ENCFF442MRI	bigWig	bigWig	signal p-value	GRCh38	BMI1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	8d07132070901d962a75c526b7ab611d	ENCFF442MRI.bigWig	https://www.encodeproject.org/files/ENCFF442MRI/@@download/ENCFF442MRI.bigWig
TF ChIP-seq	ENCSR382AIB	ENCFF135DIS	bigWig	bigWig	signal p-value	GRCh38	DDX20	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	375ab3e4c7ef3dd001b158838ba46938	ENCFF135DIS.bigWig	https://www.encodeproject.org/files/ENCFF135DIS/@@download/ENCFF135DIS.bigWig
TF ChIP-seq	ENCSR995FUM	ENCFF794BGU	bigWig	bigWig	signal p-value	GRCh38	ZNF79	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	2ab68acf681c9f6ecc1bc3e8f5c1b714	ENCFF794BGU.bigWig	https://www.encodeproject.org/files/ENCFF794BGU/@@download/ENCFF794BGU.bigWig
TF ChIP-seq	ENCSR297CGF	ENCFF770WTY	bigWig	bigWig	signal p-value	GRCh38	KLF6	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	be754c29acb678769590dbdd3d3a0c01	ENCFF770WTY.bigWig	https://www.encodeproject.org/files/ENCFF770WTY/@@download/ENCFF770WTY.bigWig
TF ChIP-seq	ENCSR189PYJ	ENCFF103NZN	bigWig	bigWig	signal p-value	GRCh38	SMAD2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	7b6a2e9c1bac2b1494272a88123ab37b	ENCFF103NZN.bigWig	https://www.encodeproject.org/files/ENCFF103NZN/@@download/ENCFF103NZN.bigWig
TF ChIP-seq	ENCSR228OQM	ENCFF208ICL	bigWig	bigWig	signal p-value	GRCh38	CLOCK	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	43e1016106bf3bbfeaf1f0d75a6e1c99	ENCFF208ICL.bigWig	https://www.encodeproject.org/files/ENCFF208ICL/@@download/ENCFF208ICL.bigWig
TF ChIP-seq	ENCSR286PCG	ENCFF279NVO	bigWig	bigWig	signal p-value	GRCh38	ZBED1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	004229dbda539a8053c3e11b064bddae	ENCFF279NVO.bigWig	https://www.encodeproject.org/files/ENCFF279NVO/@@download/ENCFF279NVO.bigWig
TF ChIP-seq	ENCSR138FUZ	ENCFF965IZE	bigWig	bigWig	signal p-value	GRCh38	RNF2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	61fff2c04757877d6831e087f3c05834	ENCFF965IZE.bigWig	https://www.encodeproject.org/files/ENCFF965IZE/@@download/ENCFF965IZE.bigWig
TF ChIP-seq	ENCSR126FZN	ENCFF384BTU	bigWig	bigWig	signal p-value	GRCh38	PTRF	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	656cbc2e642c67cd0ffbce1f7e5c8238	ENCFF384BTU.bigWig	https://www.encodeproject.org/files/ENCFF384BTU/@@download/ENCFF384BTU.bigWig
TF ChIP-seq	ENCSR164RIC	ENCFF552HWW	bigWig	bigWig	signal p-value	GRCh38	ZNF444	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	7f4815ba3af22f65f9596b37d9c25e6b	ENCFF552HWW.bigWig	https://www.encodeproject.org/files/ENCFF552HWW/@@download/ENCFF552HWW.bigWig
TF ChIP-seq	ENCSR888XZK	ENCFF402ULS	bigWig	bigWig	signal p-value	GRCh38	TCF7L2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ad62ac89f992f0dbc80f1bbd4fcf6823	ENCFF402ULS.bigWig	https://www.encodeproject.org/files/ENCFF402ULS/@@download/ENCFF402ULS.bigWig
TF ChIP-seq	ENCSR802AHH	ENCFF842WAK	bigWig	bigWig	signal p-value	GRCh38	BCL6	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	7779a2c4bebb76e08edba382323467e4	ENCFF842WAK.bigWig	https://www.encodeproject.org/files/ENCFF842WAK/@@download/ENCFF842WAK.bigWig
TF ChIP-seq	ENCSR571BUF	ENCFF864PWN	bigWig	bigWig	signal p-value	GRCh38	ARHGAP35	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	1a09f90177043fc4cf342b4dbb36eafb	ENCFF864PWN.bigWig	https://www.encodeproject.org/files/ENCFF864PWN/@@download/ENCFF864PWN.bigWig
TF ChIP-seq	ENCSR632SHZ	ENCFF544TIU	bigWig	bigWig	signal p-value	GRCh38	NFE2L1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	aefec82e3d73ef5d921f456e83d267cd	ENCFF544TIU.bigWig	https://www.encodeproject.org/files/ENCFF544TIU/@@download/ENCFF544TIU.bigWig
TF ChIP-seq	ENCSR958JPH	ENCFF897MKD	bigWig	bigWig	signal p-value	GRCh38	TSHZ1	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	ef3633bfa71a511626a2f6f5c3027721	ENCFF897MKD.bigWig	https://www.encodeproject.org/files/ENCFF897MKD/@@download/ENCFF897MKD.bigWig
TF ChIP-seq	ENCSR370NFS	ENCFF843FWI	bigWig	bigWig	signal p-value	GRCh38	ZNF280A	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	819ba61f1b8e9eeb0dbe3d969c2b9679	ENCFF843FWI.bigWig	https://www.encodeproject.org/files/ENCFF843FWI/@@download/ENCFF843FWI.bigWig
TF ChIP-seq	ENCSR490LWA	ENCFF934VTV	bigWig	bigWig	signal p-value	GRCh38	CEBPG	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	e1e35f27e43b2aa32402bfe7e131aac7	ENCFF934VTV.bigWig	https://www.encodeproject.org/files/ENCFF934VTV/@@download/ENCFF934VTV.bigWig
TF ChIP-seq	ENCSR998AJK	ENCFF590LGA	bigWig	bigWig	signal p-value	GRCh38	NRF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	00e14a57662e8258805910236cd9e74e	ENCFF590LGA.bigWig	https://www.encodeproject.org/files/ENCFF590LGA/@@download/ENCFF590LGA.bigWig
TF ChIP-seq	ENCSR416QLJ	ENCFF032ORM	bigWig	bigWig	signal p-value	GRCh38	CEBPB	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	49f677a6edca0854a81ff5e5ca5e37f9	ENCFF032ORM.bigWig	https://www.encodeproject.org/files/ENCFF032ORM/@@download/ENCFF032ORM.bigWig
TF ChIP-seq	ENCSR038RGL	ENCFF872KSB	bigWig	bigWig	signal p-value	GRCh38	MCM7	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	49bca12009a874223a02c3603613c17b	ENCFF872KSB.bigWig	https://www.encodeproject.org/files/ENCFF872KSB/@@download/ENCFF872KSB.bigWig
TF ChIP-seq	ENCSR775EQV	ENCFF565PQQ	bigWig	bigWig	signal p-value	GRCh38	ZNF583	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	8da5a391b552182e2956030fa99742ad	ENCFF565PQQ.bigWig	https://www.encodeproject.org/files/ENCFF565PQQ/@@download/ENCFF565PQQ.bigWig
TF ChIP-seq	ENCSR986CDX	ENCFF112BYB	bigWig	bigWig	signal p-value	GRCh38	NEUROD1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	f15a3036ae1240febf8e7ce319306cf2	ENCFF112BYB.bigWig	https://www.encodeproject.org/files/ENCFF112BYB/@@download/ENCFF112BYB.bigWig
TF ChIP-seq	ENCSR376RCX	ENCFF657ROM	bigWig	bigWig	signal p-value	GRCh38	GMEB1	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	ea3b0c188ab81ed03312509e36b261ff	ENCFF657ROM.bigWig	https://www.encodeproject.org/files/ENCFF657ROM/@@download/ENCFF657ROM.bigWig
TF ChIP-seq	ENCSR776CYN	ENCFF594LZQ	bigWig	bigWig	signal p-value	GRCh38	ZFP36	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	0f9898afe4894e93453d9a0378cda09d	ENCFF594LZQ.bigWig	https://www.encodeproject.org/files/ENCFF594LZQ/@@download/ENCFF594LZQ.bigWig
TF ChIP-seq	ENCSR036QIR	ENCFF483LYL	bigWig	bigWig	signal p-value	GRCh38	E2F3	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	c0fd90e8ae8e49cd53b71faa438835a6	ENCFF483LYL.bigWig	https://www.encodeproject.org/files/ENCFF483LYL/@@download/ENCFF483LYL.bigWig
TF ChIP-seq	ENCSR882ERE	ENCFF607UFI	bigWig	bigWig	signal p-value	GRCh38	ZKSCAN1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	4f35874751cf7ded3ae9a7d802a4bf8e	ENCFF607UFI.bigWig	https://www.encodeproject.org/files/ENCFF607UFI/@@download/ENCFF607UFI.bigWig
TF ChIP-seq	ENCSR553NTC	ENCFF705BCZ	bigWig	bigWig	signal p-value	GRCh38	ZNF134	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	f9fe338643769b11c7ec0dbe74892761	ENCFF705BCZ.bigWig	https://www.encodeproject.org/files/ENCFF705BCZ/@@download/ENCFF705BCZ.bigWig
TF ChIP-seq	ENCSR237VLT	ENCFF145FWH	bigWig	bigWig	signal p-value	GRCh38	ZBTB40	1, 2	ENCODE4 v1.7.1 GRCh38	ENCODE4	2de75fecf3b4a773cdf1db7c42c0934e	ENCFF145FWH.bigWig	https://www.encodeproject.org/files/ENCFF145FWH/@@download/ENCFF145FWH.bigWig
TF ChIP-seq	ENCSR883UGG	ENCFF798IJB	bigWig	bigWig	signal p-value	GRCh38	ZNF445	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	33625390c66b7c3e91f92ae37effce8f	ENCFF798IJB.bigWig	https://www.encodeproject.org/files/ENCFF798IJB/@@download/ENCFF798IJB.bigWig
TF ChIP-seq	ENCSR231PDA	ENCFF272LUB	bigWig	bigWig	signal p-value	GRCh38	ZNF319	1, 2	ENCODE4 v1.5.0 GRCh38	ENCODE4	6568e892bfab5877abca31f274a6473f	ENCFF272LUB.bigWig	https://www.encodeproject.org/files/ENCFF272LUB/@@download/ENCFF272LUB.bigWig
TF ChIP-seq	ENCSR360UHC	ENCFF293XFC	bigWig	bigWig	signal p-value	GRCh38	ARID3B	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	b341ae60e3fe60bac8c721d4a5ed41de	ENCFF293XFC.bigWig	https://www.encodeproject.org/files/ENCFF293XFC/@@download/ENCFF293XFC.bigWig
TF ChIP-seq	ENCSR336DXE	ENCFF766VME	bigWig	bigWig	signal p-value	GRCh38	SKIL	2, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	2ff127012e4d9edfc2c6d5d041a521d3	ENCFF766VME.bigWig	https://www.encodeproject.org/files/ENCFF766VME/@@download/ENCFF766VME.bigWig
TF ChIP-seq	ENCSR343ELW	ENCFF723UZM	bigWig	bigWig	signal p-value	GRCh38	LEF1	3, 4	ENCODE4 v1.6.1 GRCh38	ENCODE4	8f0cce91c3f5c89136449fba768a84bd	ENCFF723UZM.bigWig	https://www.encodeproject.org/files/ENCFF723UZM/@@download/ENCFF723UZM.bigWig
TF ChIP-seq	ENCSR115BBC	ENCFF949AOV	bigWig	bigWig	signal p-value	GRCh38	ASH1L	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	d8db3ef07db0c902bdb224fd2047cbd1	ENCFF949AOV.bigWig	https://www.encodeproject.org/files/ENCFF949AOV/@@download/ENCFF949AOV.bigWig
TF ChIP-seq	ENCSR014RCS	ENCFF965RGF	bigWig	bigWig	signal p-value	GRCh38	HNRNPK	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ac102e213960dbaf93ed329a44a6c280	ENCFF965RGF.bigWig	https://www.encodeproject.org/files/ENCFF965RGF/@@download/ENCFF965RGF.bigWig
TF ChIP-seq	ENCSR034GHQ	ENCFF448GFY	bigWig	bigWig	signal p-value	GRCh38	HMG20B	1, 2	ENCODE4 v1.5.0 GRCh38	ENCODE4	85d8570aed6981ce289dc7c0298590e6	ENCFF448GFY.bigWig	https://www.encodeproject.org/files/ENCFF448GFY/@@download/ENCFF448GFY.bigWig
TF ChIP-seq	ENCSR822CCM	ENCFF104GDH	bigWig	bigWig	signal p-value	GRCh38	ARID1B	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ddb8e5b8e1e1ca9aab7a52ece75bc8c7	ENCFF104GDH.bigWig	https://www.encodeproject.org/files/ENCFF104GDH/@@download/ENCFF104GDH.bigWig
TF ChIP-seq	ENCSR106FRG	ENCFF316KJE	bigWig	bigWig	signal p-value	GRCh38	TAL1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	11c2b03ab526ff483db30377940393d4	ENCFF316KJE.bigWig	https://www.encodeproject.org/files/ENCFF316KJE/@@download/ENCFF316KJE.bigWig
TF ChIP-seq	ENCSR953DVM	ENCFF155XQP	bigWig	bigWig	signal p-value	GRCh38	E2F8	1, 2	ENCODE4 v1.7.1 GRCh38	ENCODE4	92ff76d5ca58c67dba4a06e8dbc7ef0d	ENCFF155XQP.bigWig	https://www.encodeproject.org/files/ENCFF155XQP/@@download/ENCFF155XQP.bigWig
TF ChIP-seq	ENCSR395HWC	ENCFF995XTX	bigWig	bigWig	signal p-value	GRCh38	IKZF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	0d7f475a889b5d0196c6783c0ff1aaed	ENCFF995XTX.bigWig	https://www.encodeproject.org/files/ENCFF995XTX/@@download/ENCFF995XTX.bigWig
TF ChIP-seq	ENCSR119VCX	ENCFF386SIX	bigWig	bigWig	signal p-value	GRCh38	PHF21A	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	d853f62f2a0e19b88c2458ed9afb3200	ENCFF386SIX.bigWig	https://www.encodeproject.org/files/ENCFF386SIX/@@download/ENCFF386SIX.bigWig
TF ChIP-seq	ENCSR914NEI	ENCFF768NOJ	bigWig	bigWig	signal p-value	GRCh38	MTA3	2, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	ee648b0fc836ff06592bfa14bff73912	ENCFF768NOJ.bigWig	https://www.encodeproject.org/files/ENCFF768NOJ/@@download/ENCFF768NOJ.bigWig
TF ChIP-seq	ENCSR697YLJ	ENCFF952ZRK	bigWig	bigWig	signal p-value	GRCh38	CBFA2T3	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	96b5266aea84e72f3bd0f63482732f29	ENCFF952ZRK.bigWig	https://www.encodeproject.org/files/ENCFF952ZRK/@@download/ENCFF952ZRK.bigWig
