File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF563XMY	bigWig	bigWig		signal p-value	GRCh38	ENCSR590FLL	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-985'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/84671/'], '@type': ['Target', 'Item'], 'name': 'ZNF347-human', 'label': 'ZNF347', '@id': '/targets/ZNF347-human/', 'title': 'ZNF347 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '7edf642a-7dbc-4d18-b8a7-a36fee801dda', 'status': 'released'}				ZNF347-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF999FLB/, /files/ENCFF022VGJ/, /files/ENCFF174OKT/	1062562815	ENCODE Processing Pipeline	d01e3aa935f311f32991f796582632a6		https://www.encodeproject.org/files/ENCFF563XMY/@@download/ENCFF563XMY.bigWig				released	s3://encode-public/2020/07/03/8c72fa3d-4c86-49a8-8453-09489f3f160d/ENCFF563XMY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/8c72fa3d-4c86-49a8-8453-09489f3f160d/ENCFF563XMY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, low read depth		
ENCFF843NBV	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR590FLL	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-985'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/84671/'], '@type': ['Target', 'Item'], 'name': 'ZNF347-human', 'label': 'ZNF347', '@id': '/targets/ZNF347-human/', 'title': 'ZNF347 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '7edf642a-7dbc-4d18-b8a7-a36fee801dda', 'status': 'released'}				ZNF347-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF999FLB/, /files/ENCFF022VGJ/, /files/ENCFF174OKT/	18615	ENCODE Processing Pipeline	cab83f2be2220d6d328bd6566fc54d85		https://www.encodeproject.org/files/ENCFF843NBV/@@download/ENCFF843NBV.bed.gz				released	s3://encode-public/2020/07/03/431a0375-fb09-4351-b0d3-5e20203217f6/ENCFF843NBV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/431a0375-fb09-4351-b0d3-5e20203217f6/ENCFF843NBV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, low read depth		
ENCFF547AGX	bigWig	bigWig		signal p-value	GRCh38	ENCSR536CBU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-704'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/221504/'], '@type': ['Target', 'Item'], 'name': 'ZBTB9-human', 'label': 'ZBTB9', '@id': '/targets/ZBTB9-human/', 'title': 'ZBTB9 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e6d0b2fa-e0cd-4487-b7a7-e2f1a551bb3e', 'status': 'released'}				ZBTB9-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF216FAB/, /files/ENCFF380GKY/	1639742365	ENCODE Processing Pipeline	c13833244163ed3ab3f74b13924002eb		https://www.encodeproject.org/files/ENCFF547AGX/@@download/ENCFF547AGX.bigWig				released	s3://encode-public/2020/07/01/7e7b7abf-cb3d-496b-86fa-f61739bfa68e/ENCFF547AGX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/7e7b7abf-cb3d-496b-86fa-f61739bfa68e/ENCFF547AGX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF588CXX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR536CBU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-704'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/221504/'], '@type': ['Target', 'Item'], 'name': 'ZBTB9-human', 'label': 'ZBTB9', '@id': '/targets/ZBTB9-human/', 'title': 'ZBTB9 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e6d0b2fa-e0cd-4487-b7a7-e2f1a551bb3e', 'status': 'released'}				ZBTB9-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF356LFX/, /files/ENCFF216FAB/, /files/ENCFF380GKY/	275972	ENCODE Processing Pipeline	c4faaf3e805d2fcfd7c9037fdb768174		https://www.encodeproject.org/files/ENCFF588CXX/@@download/ENCFF588CXX.bed.gz				released	s3://encode-public/2020/07/01/352f8d6c-d5f3-4134-a706-ad7861e38dd3/ENCFF588CXX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/352f8d6c-d5f3-4134-a706-ad7861e38dd3/ENCFF588CXX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF064AVI	bigWig	bigWig		signal p-value	GRCh38	ENCSR002ZGC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1542'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7988/'], '@type': ['Target', 'Item'], 'name': 'ZNF212-human', 'label': 'ZNF212', '@id': '/targets/ZNF212-human/', 'title': 'ZNF212 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6977b998-088b-4770-8c54-76abb9c700cf', 'status': 'released'}				ZNF212-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF903OPJ/, /files/ENCFF920KSZ/	1796841780	ENCODE Processing Pipeline	d94a2434c1fc758d76ff0bba1fea6493		https://www.encodeproject.org/files/ENCFF064AVI/@@download/ENCFF064AVI.bigWig				released	s3://encode-public/2020/07/07/429bca9d-e457-4d66-a590-f60a58846bed/ENCFF064AVI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/07/429bca9d-e457-4d66-a590-f60a58846bed/ENCFF064AVI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF435MHH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR002ZGC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1542'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7988/'], '@type': ['Target', 'Item'], 'name': 'ZNF212-human', 'label': 'ZNF212', '@id': '/targets/ZNF212-human/', 'title': 'ZNF212 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6977b998-088b-4770-8c54-76abb9c700cf', 'status': 'released'}				ZNF212-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF903OPJ/, /files/ENCFF920KSZ/, /files/ENCFF356LFX/	47936	ENCODE Processing Pipeline	065cb67bf1f365bcaf24edf734a9a5a4		https://www.encodeproject.org/files/ENCFF435MHH/@@download/ENCFF435MHH.bed.gz				released	s3://encode-public/2020/07/07/ccd0549c-2e99-4859-a817-1f18c8765c52/ENCFF435MHH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/07/ccd0549c-2e99-4859-a817-1f18c8765c52/ENCFF435MHH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF118ATD	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR126YJQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1435'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10363/'], '@type': ['Target', 'Item'], 'name': 'HMG20A-human', 'label': 'HMG20A', '@id': '/targets/HMG20A-human/', 'title': 'HMG20A (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6260645e-51e5-4955-bbb4-886d6d689abf', 'status': 'released'}				HMG20A-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF882PJT/, /files/ENCFF239OYN/, /files/ENCFF356LFX/	26073	ENCODE Processing Pipeline	5d57b567c4866f3438531000206a49a4		https://www.encodeproject.org/files/ENCFF118ATD/@@download/ENCFF118ATD.bed.gz				released	s3://encode-public/2020/06/30/c466b1bb-e5cc-4889-b70f-941f6eaf0489/ENCFF118ATD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/06/30/c466b1bb-e5cc-4889-b70f-941f6eaf0489/ENCFF118ATD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, mixed read lengths		
ENCFF817NXE	bigWig	bigWig		signal p-value	GRCh38	ENCSR126YJQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1435'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10363/'], '@type': ['Target', 'Item'], 'name': 'HMG20A-human', 'label': 'HMG20A', '@id': '/targets/HMG20A-human/', 'title': 'HMG20A (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6260645e-51e5-4955-bbb4-886d6d689abf', 'status': 'released'}				HMG20A-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF882PJT/, /files/ENCFF239OYN/	1483241533	ENCODE Processing Pipeline	46dd8a623211339654ed9c65e6482c75		https://www.encodeproject.org/files/ENCFF817NXE/@@download/ENCFF817NXE.bigWig				released	s3://encode-public/2020/06/30/4d57643a-8430-4ecf-9d17-0767f911c2b1/ENCFF817NXE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/06/30/4d57643a-8430-4ecf-9d17-0767f911c2b1/ENCFF817NXE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, mixed read lengths		
ENCFF579ARY	bigWig	bigWig		signal p-value	GRCh38	ENCSR054JMQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:REST'], 'aliases': ['michael-snyder:TS-29'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5978/'], '@type': ['Target', 'Item'], 'label': 'REST', 'title': 'REST (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '059dda06-b6ba-41d7-bac9-970a237ce857', 'schema_version': '14', 'name': 'REST-human', '@id': '/targets/REST-human/', 'status': 'released'}				REST-human	DNA				formaldehyde		2020-07-08	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF836KET/, /files/ENCFF505TWV/	1123770199	ENCODE Processing Pipeline	835b1317ec766d9fb108699f954ce30f		https://www.encodeproject.org/files/ENCFF579ARY/@@download/ENCFF579ARY.bigWig				released	s3://encode-public/2020/07/01/79a55da8-6025-4430-8752-48172dd394c4/ENCFF579ARY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/79a55da8-6025-4430-8752-48172dd394c4/ENCFF579ARY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, low read depth		
ENCFF118ECK	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR054JMQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:REST'], 'aliases': ['michael-snyder:TS-29'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5978/'], '@type': ['Target', 'Item'], 'label': 'REST', 'title': 'REST (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '059dda06-b6ba-41d7-bac9-970a237ce857', 'schema_version': '14', 'name': 'REST-human', '@id': '/targets/REST-human/', 'status': 'released'}				REST-human	DNA				formaldehyde		2020-07-08	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF356LFX/, /files/ENCFF836KET/, /files/ENCFF505TWV/	190810	ENCODE Processing Pipeline	20b6edf4fc2dc85c41234e1fac95a6d2		https://www.encodeproject.org/files/ENCFF118ECK/@@download/ENCFF118ECK.bed.gz				released	s3://encode-public/2020/07/01/8bf7d20f-658d-4725-8e40-ff4a08efa559/ENCFF118ECK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/8bf7d20f-658d-4725-8e40-ff4a08efa559/ENCFF118ECK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, low read depth		
ENCFF250MUC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR044UJJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:ATF4'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/468/'], '@type': ['Target', 'Item'], 'label': 'ATF4', 'title': 'ATF4 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '59904562-c5d6-4135-9e55-660e07026a0e', 'schema_version': '14', 'name': 'ATF4-human', '@id': '/targets/ATF4-human/', 'status': 'released'}				ATF4-human	DNA				formaldehyde		2022-07-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF356LFX/, /files/ENCFF125YMJ/, /files/ENCFF150KOL/	204371	ENCODE Processing Pipeline	ed3f5d1372ff7f5a0a5eaedf0c5f82b5		https://www.encodeproject.org/files/ENCFF250MUC/@@download/ENCFF250MUC.bed.gz				released	s3://encode-public/2020/07/06/254e881b-05e2-430f-9c95-ee7b702b8e2e/ENCFF250MUC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/06/254e881b-05e2-430f-9c95-ee7b702b8e2e/ENCFF250MUC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF211RPU	bigWig	bigWig		signal p-value	GRCh38	ENCSR044UJJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:ATF4'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/468/'], '@type': ['Target', 'Item'], 'label': 'ATF4', 'title': 'ATF4 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '59904562-c5d6-4135-9e55-660e07026a0e', 'schema_version': '14', 'name': 'ATF4-human', '@id': '/targets/ATF4-human/', 'status': 'released'}				ATF4-human	DNA				formaldehyde		2022-07-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF125YMJ/, /files/ENCFF150KOL/	1200327123	ENCODE Processing Pipeline	99bfed39f1d1712f595f247c8807bfaf		https://www.encodeproject.org/files/ENCFF211RPU/@@download/ENCFF211RPU.bigWig				released	s3://encode-public/2020/07/06/470a472b-3258-48f4-971c-a2893d481419/ENCFF211RPU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/06/470a472b-3258-48f4-971c-a2893d481419/ENCFF211RPU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF713BBY	bigWig	bigWig		signal p-value	GRCh38	ENCSR187RGF	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1179'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/57116/'], '@type': ['Target', 'Item'], 'name': 'ZNF695-human', 'label': 'ZNF695', '@id': '/targets/ZNF695-human/', 'title': 'ZNF695 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'd7c3d714-aba1-481f-b720-a3f592f5cb2b', 'status': 'released'}				ZNF695-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF768IBD/, /files/ENCFF614RWC/	1491900657	ENCODE Processing Pipeline	4f3b0a79a3caca8400103c47195dbda4		https://www.encodeproject.org/files/ENCFF713BBY/@@download/ENCFF713BBY.bigWig				released	s3://encode-public/2020/07/03/d7a00d79-5cfc-4198-b4bd-d8ff75d649a0/ENCFF713BBY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/d7a00d79-5cfc-4198-b4bd-d8ff75d649a0/ENCFF713BBY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF493LZB	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR187RGF	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1179'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/57116/'], '@type': ['Target', 'Item'], 'name': 'ZNF695-human', 'label': 'ZNF695', '@id': '/targets/ZNF695-human/', 'title': 'ZNF695 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'd7c3d714-aba1-481f-b720-a3f592f5cb2b', 'status': 'released'}				ZNF695-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF768IBD/, /files/ENCFF614RWC/, /files/ENCFF356LFX/	33698	ENCODE Processing Pipeline	f0fbbd4b2c2c0374bcedac5e3579ac1e		https://www.encodeproject.org/files/ENCFF493LZB/@@download/ENCFF493LZB.bed.gz				released	s3://encode-public/2020/07/03/1237f67d-232d-4ded-8bb7-fb5eac4260f4/ENCFF493LZB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/1237f67d-232d-4ded-8bb7-fb5eac4260f4/ENCFF493LZB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF114SLT	bigWig	bigWig		signal p-value	GRCh38	ENCSR525VAT	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:JUNB'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3726/'], '@type': ['Target', 'Item'], 'label': 'JUNB', 'title': 'JUNB (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': '3a9f7c17-42bb-4c12-a001-d18a327ea78d', 'schema_version': '14', 'name': 'JUNB-human', '@id': '/targets/JUNB-human/', 'status': 'released'}				JUNB-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF750RQI/, /files/ENCFF036YSX/, /files/ENCFF174OKT/	1421285441	ENCODE Processing Pipeline	cbb6467a31f7a724ddbc7a7eb32234ed		https://www.encodeproject.org/files/ENCFF114SLT/@@download/ENCFF114SLT.bigWig				released	s3://encode-public/2020/07/02/eec76998-da76-4942-9f20-610ec12219a4/ENCFF114SLT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/02/eec76998-da76-4942-9f20-610ec12219a4/ENCFF114SLT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF932KRN	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR525VAT	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:JUNB'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3726/'], '@type': ['Target', 'Item'], 'label': 'JUNB', 'title': 'JUNB (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': '3a9f7c17-42bb-4c12-a001-d18a327ea78d', 'schema_version': '14', 'name': 'JUNB-human', '@id': '/targets/JUNB-human/', 'status': 'released'}				JUNB-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF750RQI/, /files/ENCFF036YSX/, /files/ENCFF174OKT/, /files/ENCFF356LFX/	79535	ENCODE Processing Pipeline	310e381a0dab057852b535555c595871		https://www.encodeproject.org/files/ENCFF932KRN/@@download/ENCFF932KRN.bed.gz				released	s3://encode-public/2020/07/02/bb8b5c67-3ce7-4e9a-9463-5366de8846c1/ENCFF932KRN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/02/bb8b5c67-3ce7-4e9a-9463-5366de8846c1/ENCFF932KRN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
